playerID,R,RBI,SB,AVG,SLG,Games_C,Games_2B,Games_3B,Games_SS,HOF_member
murphdw01,614.0,563.0,99.0,0.2468495181616012,0.4020261922411663,0.0,1.0,0.0,1.0,0
murraed02,884.0,1015.0,55.0,0.2985419630156472,0.5049786628733998,0.0,0.0,3.0,0.0,1
musiast01,1141.0,1007.0,59.0,0.3455235466620666,0.5792651371398999,0.0,0.0,0.0,0.0,1
myerbu01,934.0,629.0,126.0,0.30338733431516934,0.4096097201767305,0.0,914.0,219.0,234.0,0
myershy01,538.0,538.0,104.0,0.28431996605134735,0.38234670061531933,0.0,41.0,18.0,0.0,0
nettlgr01,729.0,784.0,29.0,0.2522739929459811,0.4299238908483386,0.0,0.0,1424.0,4.0,0
nevinph01,515.0,656.0,17.0,0.2726777444837919,0.4734404794333969,104.0,0.0,459.0,0.0,0
nichobi01,738.0,833.0,26.0,0.272390364422483,0.471278567016677,0.0,0.0,0.0,0.0,0
niemabo01,446.0,520.0,9.0,0.29186893203883496,0.470873786407767,0.0,0.0,0.0,0.0,0
northbi01,637.0,230.0,394.0,0.2600411946446962,0.3223480947476828,0.0,0.0,0.0,0.0,0
northji01,575.0,581.0,38.0,0.26749888542131073,0.4306732055283103,0.0,0.0,0.0,0.0,0
obriepe03,611.0,696.0,23.0,0.2618217054263566,0.40852713178294575,0.0,0.0,0.0,0.0,0
oconnda02,521.0,320.0,48.0,0.2610007543374403,0.3527784762383706,0.0,705.0,309.0,68.0,0
odoulle01,618.0,532.0,35.0,0.35275689223057644,0.5388471177944862,0.0,0.0,0.0,0.0,0
offerjo01,676.0,415.0,156.0,0.2794182459233142,0.377258704275011,0.0,499.0,0.0,580.0,0
oglivbe01,521.0,555.0,79.0,0.27598276790522347,0.4674205708131395,0.0,0.0,0.0,0.0,0
olerujo01,750.0,762.0,8.0,0.30081984443977294,0.48160605423586295,0.0,0.0,0.0,0.0,0
olivato01,817.0,868.0,86.0,0.3085050184891706,0.48952280331044196,0.0,0.0,0.0,0.0,0
oliveal01,753.0,806.0,62.0,0.29929640988634315,0.45805520476276385,0.0,0.0,0.0,0.0,0
oneilpa01,630.0,755.0,69.0,0.2826184092940125,0.46849865951742625,0.0,0.0,0.0,0.0,0
otisam01,767.0,667.0,265.0,0.2803380961964178,0.4389213121352385,0.0,0.0,3.0,0.0,0
ottme01,1025.0,1091.0,50.0,0.31738437001594894,0.5594098883572568,0.0,6.0,16.0,0.0,1
pafkoan01,667.0,789.0,34.0,0.2897177003915104,0.46445497630331756,0.0,0.0,201.0,0.0,0
palmera01,859.0,836.0,67.0,0.29907578558225506,0.4987060998151571,0.0,0.0,0.0,0.0,0
parkeda01,660.0,689.0,111.0,0.3084264432029795,0.50512104283054,0.0,1.0,0.0,0.0,0
parrila01,619.0,691.0,24.0,0.2674747474747475,0.43696969696969695,0.0,1.0,937.0,1.0,0
parrila02,609.0,760.0,22.0,0.2616663115278074,0.46281696143191986,1154.0,0.0,0.0,0.0,0
patekfr01,608.0,368.0,328.0,0.2399193548387097,0.32056451612903225,0.0,0.0,1.0,1263.0,0
peckiro01,689.0,450.0,154.0,0.2546441243999165,0.3375078271759549,0.0,0.0,0.0,1282.0,0
pendlte01,677.0,717.0,119.0,0.2732426303854875,0.39436885865457294,0.0,0.0,1375.0,0.0,0
pepitjo01,567.0,681.0,37.0,0.25735294117647056,0.4346638655462185,0.0,0.0,0.0,0.0,0
perezto01,736.0,914.0,28.0,0.28633859015770474,0.48698460953828615,0.0,1.0,760.0,0.0,1
peskyjo01,867.0,404.0,53.0,0.3066385669125395,0.38609062170706004,0.0,137.0,460.0,591.0,0
petrori01,605.0,689.0,10.0,0.25379426644182124,0.43381112984822934,0.0,0.0,541.0,772.0,0
phillto02,731.0,482.0,108.0,0.2653061224489796,0.36885069817400645,0.0,631.0,297.0,254.0,0
piazzmi01,846.0,1066.0,17.0,0.32197344957400437,0.5791559342183475,1300.0,0.0,0.0,0.0,1
pinsova01,958.0,806.0,219.0,0.29732328898862,0.47074851739060747,0.0,0.0,0.0,0.0,0
pippwa01,801.0,803.0,111.0,0.28360413589364847,0.41654357459379615,0.0,0.0,0.0,0.0,0
porteda02,576.0,595.0,24.0,0.2505592841163311,0.4103902560278399,1097.0,0.0,0.0,0.0,0
powelbo01,654.0,882.0,14.0,0.2684322033898305,0.47817796610169494,0.0,0.0,0.0,0.0,0
powervi01,730.0,621.0,42.0,0.2872628726287263,0.4196928635953026,0.0,127.0,59.0,8.0,0
prattde01,684.0,767.0,228.0,0.2896413617331149,0.4014199890770071,0.0,1409.0,1.0,22.0,0
priddje01,598.0,517.0,43.0,0.26657824933687,0.3757736516357206,0.0,1134.0,50.0,19.0,0
puckeki01,909.0,874.0,125.0,0.31849369714376896,0.46896441678634115,0.0,3.0,3.0,2.0,1
puhlte01,579.0,363.0,184.0,0.28144884973078804,0.3937836514929026,0.0,0.0,0.0,0.0,0
radclri01,591.0,528.0,39.0,0.31159780985564955,0.4178695868591339,0.0,0.0,0.0,0.0,0
raderdo02,565.0,655.0,35.0,0.2511163087391027,0.39953221348075696,0.0,0.0,1253.0,2.0,0
raineti01,926.0,552.0,627.0,0.3021759697256386,0.4389782403027436,0.0,46.0,0.0,0.0,1
randajo01,668.0,706.0,42.0,0.2864906832298137,0.4297360248447205,0.0,49.0,1298.0,0.0,0
randowi01,812.0,398.0,217.0,0.2753126260588947,0.35760387252924564,0.0,1320.0,0.0,0.0,0
rayjo01,594.0,588.0,80.0,0.2904050334250885,0.39146677152968934,0.0,1246.0,0.0,0.0,0
reedjo01,562.0,384.0,39.0,0.27011494252873564,0.34991158267020334,0.0,1048.0,8.0,232.0,0
reesepe01,894.0,602.0,175.0,0.26905912978802526,0.37337300111565636,0.0,0.0,7.0,1416.0,1
reisepe01,466.0,361.0,86.0,0.2979373567608862,0.45110771581359815,0.0,0.0,59.0,5.0,0
remyje01,597.0,321.0,204.0,0.2757986669731096,0.32957940703286603,0.0,1093.0,1.0,1.0,0
reynoca01,634.0,647.0,106.0,0.3066570535928863,0.46527277096851716,0.0,0.0,0.0,0.0,0
reynoha01,629.0,352.0,249.0,0.25843411839592617,0.34182049649904517,0.0,1315.0,0.0,0.0,0
riceha01,620.0,506.0,59.0,0.2991704575862992,0.42119347069842117,1.0,9.0,38.0,4.0,0
riceji01,915.0,1063.0,53.0,0.3029172320217096,0.5259497964721845,0.0,0.0,0.0,0.0,1
ricesa01,872.0,699.0,268.0,0.3243100720689049,0.4296009843557743,0.0,0.0,0.0,0.0,1
ripkeca01,969.0,942.0,28.0,0.2804021704436642,0.46919885094158953,0.0,0.0,71.0,1549.0,1
riverji01,503.0,422.0,160.0,0.2564752252252252,0.4017454954954955,0.0,0.0,0.0,0.0,0
rivermi01,670.0,423.0,244.0,0.29446185997910135,0.39958202716823404,0.0,0.0,0.0,0.0,0
rizzuph01,805.0,533.0,136.0,0.2783214151298457,0.36319156943921715,0.0,0.0,0.0,1412.0,1
roberbi01,617.0,328.0,248.0,0.2961228207129846,0.3832943013270882,0.0,469.0,142.0,40.0,0
robinbr01,634.0,670.0,18.0,0.2825918762088975,0.42475822050290135,0.0,24.0,1374.0,5.0,1
robinfr02,1043.0,1009.0,161.0,0.3026958567034558,0.5541885290392619,0.0,0.0,13.0,0.0,1
robinja02,947.0,734.0,197.0,0.3112569202378511,0.47365183514455605,0.0,748.0,256.0,1.0,1
rogelbi01,563.0,464.0,64.0,0.27043052333075535,0.3725186903841196,0.0,73.0,74.0,898.0,0
rolfere01,942.0,497.0,44.0,0.2887922104827015,0.4126786824114357,0.0,0.0,1084.0,63.0,0
romanjo01,353.0,414.0,6.0,0.2579570688378979,0.4496669133974833,788.0,0.0,0.0,0.0,0
rosebjo01,435.0,465.0,59.0,0.2528473804100228,0.38395342951151606,1199.0,0.0,2.0,0.0,0
rosenal01,599.0,712.0,39.0,0.28742841559858195,0.4998636487592037,0.0,1.0,918.0,5.0,0
rosepe01,992.0,586.0,85.0,0.308655853541031,0.43584390557250685,0.0,627.0,16.0,0.0,0
roushed01,619.0,583.0,194.0,0.3279467680608365,0.4505703422053232,0.0,1.0,0.0,0.0,1
rudijo01,558.0,647.0,23.0,0.2757201646090535,0.44215820759030633,0.0,0.0,1.0,0.0,0
runnepe01,709.0,506.0,27.0,0.28910614525139666,0.3750997605746209,0.0,599.0,35.0,462.0,0
russebi01,490.0,389.0,108.0,0.2648809523809524,0.3466117216117216,0.0,41.0,0.0,990.0,0
russeji01,550.0,428.0,59.0,0.26849775784753366,0.4024663677130045,0.0,0.0,0.0,0.0,0
ruthba01,1347.0,1295.0,90.0,0.35319767441860467,0.7369186046511628,0.0,0.0,0.0,0.0,1
salmoti01,855.0,888.0,43.0,0.28640973630831645,0.5146044624746451,0.0,0.0,0.0,0.0,0
samueju01,735.0,595.0,355.0,0.25833021340321977,0.4110819917633845,0.0,1152.0,5.0,0.0,0
sandbry01,974.0,749.0,297.0,0.2878265155248891,0.45556103170691636,0.0,1393.0,133.0,2.0,1
sandere02,712.0,627.0,228.0,0.26900584795321636,0.48586744639376217,0.0,0.0,0.0,0.0,0
sanguma01,550.0,571.0,32.0,0.2983071841453344,0.40111478117258464,1078.0,0.0,0.0,0.0,0
santoro01,816.0,937.0,27.0,0.28137150936726757,0.4782608695652174,0.0,0.0,1526.0,16.0,1
sauerha01,655.0,800.0,9.0,0.2671389396709324,0.5022851919561243,0.0,0.0,0.0,0.0,0
saxst01,802.0,485.0,402.0,0.28604156439207984,0.36295205367370315,0.0,1502.0,7.0,0.0,0
schalra01,443.0,444.0,150.0,0.2552311435523114,0.3197080291970803,1301.0,0.0,0.0,0.0,1
schanwa01,482.0,427.0,94.0,0.28779157830960317,0.401999394122993,798.0,0.0,60.0,1.0,0
schmimi01,962.0,962.0,155.0,0.26555446516192344,0.5373895976447498,0.0,5.0,1441.0,17.0,1
schoere01,905.0,561.0,72.0,0.29060848815408213,0.39048917675132094,0.0,1198.0,35.0,49.0,1
schulfr02,681.0,590.0,56.0,0.2922859164897382,0.40976645435244163,0.0,0.0,0.0,0.0,0
sciosmi01,337.0,375.0,22.0,0.26117969821673526,0.3585733882030178,1161.0,0.0,0.0,0.0,0
scottev01,467.0,451.0,64.0,0.24854329917621057,0.31444645368696,0.0,1.0,1.0,1399.0,0
scottge02,684.0,776.0,65.0,0.2707383773928897,0.43719234275296265,0.0,0.0,218.0,0.0,0
seitzke01,696.0,578.0,80.0,0.295545746388443,0.4048956661316212,0.0,15.0,1035.0,7.0,0
seweljo01,843.0,857.0,70.0,0.32012250045036933,0.425508917312196,0.0,15.0,268.0,1194.0,1
sexsori01,727.0,920.0,14.0,0.2614460327325461,0.5061114563911332,0.0,0.0,0.0,0.0,0
sheffga01,664.0,694.0,142.0,0.289093625498008,0.49975099601593626,0.0,0.0,466.0,70.0,0
shottbu01,726.0,281.0,290.0,0.27132750728256344,0.33416562630045776,0.0,0.0,0.0,0.0,0
siebeno01,654.0,625.0,18.0,0.27523568636468154,0.4295240285123017,0.0,0.0,0.0,0.0,0
sierrru01,809.0,952.0,126.0,0.2724071139285085,0.4601162176439514,0.0,0.0,0.0,0.0,0
sievero01,734.0,850.0,11.0,0.27161290322580645,0.4862365591397849,0.0,0.0,30.0,0.0,0
simmoal01,1045.0,1275.0,70.0,0.35490753911806544,0.5778805120910384,0.0,0.0,0.0,0.0,1
simmote01,652.0,828.0,10.0,0.2973335891041627,0.45463264914636486,1304.0,0.0,2.0,0.0,0
singlke01,701.0,715.0,21.0,0.2892768079800499,0.4474231088944306,0.0,0.0,0.0,0.0,0
sislege01,926.0,791.0,312.0,0.3522058823529412,0.49613970588235295,0.0,2.0,2.0,0.0,1
sizemte01,528.0,400.0,55.0,0.26280087527352297,0.32078774617067835,2.0,1158.0,7.0,88.0,0
skinnbo01,615.0,500.0,66.0,0.277602523659306,0.4207716573647173,0.0,0.0,2.0,0.0,0
skowrbi01,536.0,691.0,14.0,0.2888331242158093,0.4835633626097867,0.0,2.0,13.0,0.0,0
slaugen01,886.0,894.0,47.0,0.308165548098434,0.47315436241610737,0.0,0.0,0.0,0.0,1
smallro02,597.0,558.0,24.0,0.2568318151521884,0.38946900688735836,1.0,58.0,152.0,997.0,0
smithal04,773.0,621.0,58.0,0.27592669720949603,0.4358600583090379,0.0,2.0,367.0,9.0,0
smithel02,464.0,533.0,53.0,0.2749840865690643,0.437937619350732,0.0,0.0,0.0,0.0,0
smithlo01,748.0,415.0,337.0,0.2946323007803263,0.42610546228422796,0.0,0.0,0.0,0.0,0
smithoz01,687.0,449.0,346.0,0.253043641131298,0.31710058063307733,0.0,0.0,0.0,1463.0,1
smithre06,792.0,761.0,100.0,0.28465875947890334,0.4785144857087303,0.0,6.0,15.0,0.0,0
snidedu01,988.0,998.0,90.0,0.30359189912113105,0.5640045854031334,0.0,0.0,0.0,0.0,1
sosasa01,727.0,800.0,217.0,0.2643653516295026,0.49313893653516294,0.0,0.0,0.0,0.0,0
southbi01,633.0,540.0,134.0,0.29719357159990406,0.4135284240825138,0.0,2.0,0.0,0.0,0
speaktr01,957.0,732.0,356.0,0.3451310861423221,0.4859550561797753,0.0,0.0,0.0,0.0,1
speiech01,544.0,497.0,28.0,0.24773596297041658,0.34916482189575365,0.0,12.0,7.0,1392.0,0
spencda01,457.0,425.0,13.0,0.2440087145969499,0.37962962962962965,0.0,322.0,219.0,555.0,0
stanked01,806.0,363.0,48.0,0.26832123624443927,0.3483961601498478,0.0,1144.0,6.0,51.0,0
stargwi01,687.0,888.0,12.0,0.2791900043084877,0.5226195605342525,0.0,0.0,0.0,0.0,1
staubru01,610.0,678.0,32.0,0.28177704648292884,0.4343891402714932,0.0,0.0,0.0,0.0,0
steinte01,495.0,591.0,15.0,0.274656378104654,0.424885459368218,1045.0,0.0,22.0,0.0,0
stengca01,537.0,502.0,114.0,0.28567870485678704,0.4154420921544209,0.0,0.0,0.0,0.0,0
stennre01,492.0,425.0,73.0,0.2749210645015787,0.36039693279206136,0.0,1030.0,6.0,53.0,0
stephri01,570.0,621.0,44.0,0.3419298753984352,0.4879745001448855,0.0,203.0,44.0,0.0,0
stephve01,895.0,1046.0,21.0,0.2896513962401898,0.4739916043073554,0.0,0.0,93.0,1273.0,0
stewash01,803.0,534.0,180.0,0.2980490631639946,0.4334556693065482,0.0,0.0,0.0,0.0,0
stirnsn01,604.0,281.0,134.0,0.26765899864682,0.3705006765899865,0.0,787.0,116.0,77.0,0
stockmi01,673.0,581.0,142.0,0.2902139461172742,0.3643026941362916,0.0,78.0,1202.0,40.0,0
stonejo01,719.0,686.0,44.0,0.308377082857795,0.465190595754394,0.0,0.0,0.0,0.0,0
strawda01,783.0,868.0,207.0,0.2629067245119306,0.5151843817787418,0.0,0.0,0.0,0.0,0
stripjo01,557.0,447.0,50.0,0.29420432220039294,0.38285854616895876,0.0,2.0,897.0,4.0,0
strunam01,566.0,415.0,162.0,0.2808740486128161,0.3741713724527375,0.0,0.0,0.0,0.0,0
stuardi01,503.0,739.0,2.0,0.2653319817536746,0.4923973644196655,0.0,0.0,1.0,0.0,0
suhrgu01,710.0,813.0,53.0,0.27994564162298585,0.42787808192583965,0.0,0.0,0.0,0.0,0
sundbji01,456.0,459.0,18.0,0.25303643724696356,0.34367971210076476,1386.0,0.0,0.0,0.0,0
surhobj01,606.0,672.0,103.0,0.277466251298027,0.3973001038421599,692.0,1.0,296.0,1.0,0
sweenmi01,650.0,766.0,48.0,0.30408797513746116,0.5003585943103036,197.0,0.0,0.0,0.0,0
tartada01,685.0,810.0,35.0,0.27409570882947654,0.49651763648618286,0.0,31.0,1.0,0.0,0
tayloto02,680.0,374.0,160.0,0.2581458494957331,0.3442591155934833,0.0,1164.0,122.0,7.0,0
templga01,661.0,475.0,205.0,0.28741092636579574,0.38895486935866985,0.0,0.0,0.0,1253.0,0
templjo01,690.0,373.0,131.0,0.2877397831526272,0.3550875729774812,0.0,1229.0,18.0,1.0,0
tenacge01,582.0,606.0,35.0,0.241353001017294,0.42828077314343843,771.0,6.0,17.0,0.0,0
terrybi01,883.0,892.0,49.0,0.34140969162995594,0.5218261914297156,0.0,0.0,0.0,0.0,1
tettlmi01,542.0,562.0,21.0,0.24193548387096775,0.44505194095133954,837.0,0.0,0.0,0.0,0
thomafr03,680.0,824.0,14.0,0.26857032606598497,0.4686475014470384,0.0,4.0,388.0,0.0,0
thomafr04,968.0,1040.0,28.0,0.3197056418642682,0.5731807031888798,0.0,0.0,0.0,0.0,1
thomago01,620.0,722.0,43.0,0.22884980988593157,0.45888783269961975,0.0,0.0,2.0,0.0,0
thompja01,634.0,778.0,8.0,0.26162913070932436,0.44011786992212165,0.0,0.0,0.0,0.0,0
thompro01,658.0,451.0,100.0,0.25875529779165735,0.40486281507918803,0.0,1244.0,0.0,1.0,0
thomsbo01,754.0,848.0,37.0,0.27059283897476033,0.4689884562707885,0.0,9.0,164.0,0.0,0
thornan01,683.0,734.0,40.0,0.26084938500812255,0.46925040612671154,0.0,0.0,3.0,0.0,0
tobinja01,828.0,497.0,128.0,0.3109040074557316,0.42702702702702705,0.0,0.0,0.0,0.0,0
torgeea01,738.0,636.0,114.0,0.26958738989337044,0.42049142327306444,0.0,0.0,0.0,0.0,0
torrejo01,631.0,753.0,12.0,0.2971161657189277,0.4646628757108042,903.0,0.0,73.0,0.0,0
tovarce01,828.0,427.0,223.0,0.2796703296703297,0.3710622710622711,1.0,208.0,225.0,76.0,0
trammal01,805.0,609.0,170.0,0.28871745419479267,0.42217936354869817,0.0,0.0,0.0,1388.0,1
travice01,654.0,645.0,23.0,0.31513390076811293,0.4183101515466058,0.0,4.0,439.0,710.0,0
traynpi01,929.0,1022.0,141.0,0.32419609910384817,0.4487787735020207,0.0,0.0,1417.0,32.0,1
troskha01,829.0,1004.0,28.0,0.3025210084033613,0.521985538401407,0.0,1.0,0.0,0.0,0
upshawi01,586.0,523.0,87.0,0.2631578947368421,0.4200869145340415,0.0,0.0,0.0,0.0,0
valenjo02,600.0,551.0,47.0,0.2804814233385662,0.4570905285190999,0.0,83.0,358.0,562.0,0
valenjo03,697.0,644.0,116.0,0.24654059040590406,0.4511070110701107,0.0,18.0,151.0,1073.0,0
vanslan01,720.0,688.0,220.0,0.27612412919569346,0.4549292801351066,0.0,0.0,62.0,0.0,0
vaughar01,936.0,764.0,86.0,0.3244115413819286,0.4715261958997722,0.0,0.0,5.0,1381.0,1
vaughgr01,806.0,859.0,95.0,0.24537426408746846,0.4802354920100925,0.0,0.0,0.0,0.0,0
vaughmo01,784.0,977.0,30.0,0.2978252114377769,0.5328231977446637,0.0,0.0,0.0,0.0,0
veachbo01,806.0,988.0,177.0,0.30996968075619763,0.44587123238808635,0.0,0.0,0.0,0.0,0
venturo01,741.0,854.0,16.0,0.2778761061946903,0.4523107177974435,0.0,0.0,1364.0,1.0,0
vernomi01,700.0,742.0,124.0,0.2833301725772805,0.4096339844490802,0.0,0.0,0.0,0.0,0
versazo01,644.0,466.0,96.0,0.24439150287869763,0.3698630136986301,0.0,53.0,65.0,1221.0,0
vidrojo01,614.0,550.0,21.0,0.30068123091378907,0.4587737843551797,0.0,1036.0,45.0,0.0,0
vinafe01,584.0,318.0,103.0,0.2850229240957718,0.38563423331635255,0.0,967.0,14.0,15.0,0
virdobi01,676.0,476.0,43.0,0.26582969432314413,0.37954876273653565,0.0,0.0,0.0,0.0,0
vosmijo01,815.0,857.0,23.0,0.3096750093388121,0.442286141202839,0.0,0.0,0.0,0.0,0
wagnele01,624.0,656.0,54.0,0.2727062094531974,0.4578313253012048,0.0,0.0,0.0,0.0,0
walkecu01,718.0,688.0,96.0,0.3043568036341111,0.44084245302498454,0.0,0.0,0.0,0.0,0
walkedi02,796.0,723.0,36.0,0.3061432058584215,0.4471114727420667,0.0,0.0,0.0,0.0,0
walkege02,726.0,762.0,179.0,0.3097628711813715,0.46336252937406536,0.0,0.0,0.0,0.0,0
walkela01,882.0,851.0,189.0,0.3130913091309131,0.570957095709571,0.0,1.0,1.0,0.0,0
walketi01,655.0,643.0,112.0,0.2809153894604241,0.43103086290153264,0.0,0.0,0.0,0.0,0
walketo04,634.0,535.0,64.0,0.2897830018083183,0.4385171790235081,0.0,1003.0,63.0,1.0,0
wallati01,623.0,771.0,46.0,0.266839378238342,0.43523316062176165,0.0,1.0,1390.0,1.0,0
wanerll01,904.0,444.0,55.0,0.32330554548749546,0.4077564334903951,0.0,2.0,0.0,0.0,1
wanerpa01,1121.0,863.0,87.0,0.3450262667344518,0.5121165904084054,0.0,0.0,0.0,0.0,1
washicl01,602.0,531.0,225.0,0.2785097682871422,0.41276692412539756,0.0,0.0,0.0,0.0,0
watsobo01,671.0,822.0,23.0,0.3014,0.4544,9.0,0.0,0.0,0.0,0
werbebi01,870.0,537.0,215.0,0.2712574850299401,0.39201596806387223,0.0,3.0,1142.0,93.0,0
wertzvi01,652.0,823.0,7.0,0.2784636488340192,0.47599451303155005,0.0,0.0,0.0,0.0,0
westsa01,781.0,657.0,46.0,0.30377936670071504,0.43615934627170583,0.0,0.0,0.0,0.0,0
wheatza01,620.0,636.0,161.0,0.29936808846761453,0.4188388625592417,0.0,0.0,0.0,0.0,1
whitalo01,829.0,579.0,106.0,0.2789463710441539,0.4070494599204093,0.0,1403.0,0.0,0.0,0
whitebi03,797.0,822.0,101.0,0.2899472823123069,0.46482457734957283,0.0,0.0,0.0,0.0,0
whitede03,851.0,596.0,262.0,0.26158940397350994,0.4177704194260486,0.0,0.0,0.0,0.0,0
whitefr01,495.0,407.0,134.0,0.25767182348465634,0.3712908952574182,0.0,1066.0,20.0,149.0,0
whitero01,713.0,568.0,170.0,0.2715798045602606,0.40879478827361565,0.0,2.0,17.0,0.0,0
whitnpi01,660.0,883.0,45.0,0.2975881261595547,0.4217068645640074,0.0,109.0,1281.0,2.0,0
willibe02,862.0,802.0,119.0,0.30441115272575947,0.496046608406159,0.0,0.0,0.0,0.0,0
willibi01,994.0,975.0,68.0,0.2948328267477204,0.5037593984962406,0.0,0.0,0.0,0.0,1
willicy01,552.0,526.0,89.0,0.2841700696613019,0.4323804948354552,0.0,0.0,0.0,0.0,0
willike01,779.0,823.0,148.0,0.3215213796361918,0.5457122608079377,0.0,1.0,0.0,0.0,0
willima04,594.0,732.0,29.0,0.2638318434404445,0.49818796810823873,0.0,0.0,1011.0,119.0,0
willite01,1273.0,1261.0,20.0,0.3466378293354306,0.6331104994101455,0.0,0.0,0.0,0.0,1
willsma01,821.0,329.0,502.0,0.28651488616462345,0.33590192644483363,0.0,0.0,328.0,1104.0,0
wilsoha01,860.0,1033.0,52.0,0.30978499341816584,0.5530934620447565,0.0,5.0,0.0,0.0,1
wilsomo01,689.0,406.0,309.0,0.2765374894692502,0.3887952822240944,0.0,0.0,0.0,0.0,0
wilsowi02,862.0,386.0,521.0,0.2948156261409273,0.3893756845564075,0.0,0.0,0.0,0.0,0
winfida01,735.0,800.0,149.0,0.28411860276198214,0.4742079610073111,0.0,0.0,0.0,0.0,1
winnra01,691.0,522.0,168.0,0.28606811145510835,0.4243550051599587,0.0,0.0,1.0,0.0,0
wittwh01,623.0,302.0,77.0,0.28733962720890827,0.364318566932946,0.0,66.0,8.0,255.0,0
woodjo02,202.0,275.0,19.0,0.2979310344827586,0.43310344827586206,0.0,19.0,0.0,0.0,0
woodlge01,554.0,514.0,19.0,0.28065241844769406,0.4282902137232846,0.0,0.0,0.0,0.0,0
wrighgl01,579.0,716.0,38.0,0.29514989032415306,0.4494272483548623,0.0,0.0,3.0,1048.0,0
wynegbu01,467.0,464.0,10.0,0.2579593883178741,0.34895963900727,1136.0,0.0,2.0,0.0,0
wynnji01,739.0,664.0,166.0,0.25862068965517243,0.4500218245307726,0.0,0.0,2.0,21.0,0
wyrosjo01,525.0,478.0,33.0,0.272294887039239,0.38430439952437573,0.0,1.0,2.0,0.0,0
yastrca01,920.0,869.0,103.0,0.296638216338617,0.49642919352029263,0.0,0.0,2.0,0.0,1
yorkru01,816.0,1055.0,37.0,0.28114285714285714,0.49638095238095237,237.0,0.0,41.0,0.0,0
yosted01,864.0,474.0,52.0,0.2565993788819876,0.3730590062111801,0.0,0.0,1394.0,0.0,0
younger01,762.0,427.0,377.0,0.28890362511052164,0.3952254641909814,0.0,1019.0,0.0,0.0,0
youngro01,807.0,591.0,152.0,0.32210389045859594,0.43946968050423824,0.0,12.0,0.0,0.0,1
yountro01,780.0,633.0,128.0,0.2840552995391705,0.4250691244239631,0.0,0.0,0.0,1359.0,1
zeileto01,715.0,797.0,47.0,0.26771803154094626,0.43150294508835263,105.0,0.0,1249.0,0.0,0
zernigu01,561.0,750.0,15.0,0.2658164541135284,0.4881220305076269,0.0,0.0,0.0,0.0,0
ziskri01,645.0,750.0,8.0,0.2908258789265654,0.47035573122529645,0.0,0.0,0.0,0.0,0
